problemId,level,averageTries,tags
3130,12,2.375,"bruteforcing,combinatorics,math,number_theory,"
3131,16,3.1026,"bruteforcing,prefix_sum,"
3132,11,2.625,"graphs,sorting,"
3133,20,2.4526,"binary_search,data_structures,dp,lis,segtree,"
3135,6,1.6505,"greedy,math,"
3136,17,2.902,"data_structures,euler_characteristic,geometry,hash_set,"
3142,14,3.6933,"math,number_theory,primality_test,sieve,"
3144,15,3.9615,"two_pointer,"
3145,16,1.625,"bipartite_matching,"
3148,18,3.6,"mitm,"
3151,12,4.4955,"binary_search,bruteforcing,sorting,two_pointer,"
3152,7,2.8636,"implementation,math,"
3153,21,2.5758,"2_sat,graphs,scc,"
3154,5,2.2895,"bruteforcing,implementation,"
3155,9,2.3913,"implementation,"
3156,11,2.0667,"data_structures,hash_set,sorting,"
3158,12,2.2703,"ad_hoc,implementation,"
3159,18,1.9333,"ad_hoc,dp,"
3160,10,1.7,"case_work,"
3163,16,3.1941,"ad_hoc,sorting,"
3164,12,2.6705,"bruteforcing,math,"
3165,13,3.939,"backtracking,greedy,"
3167,12,2.0426,"greedy,"
3169,22,5.8,"dp,"
3172,17,2.5085,"data_structures,segtree,sorting,string,"
3174,19,2.4762,"data_structures,dp,string,trees,trie,"
3176,17,2.6412,"data_structures,lca,sparse_table,trees,"
3177,16,7.4286,"implementation,math,"
3178,12,3.587,"data_structures,implementation,sorting,string,trees,trie,"
3179,20,3.2727,"geometry,"
3181,4,1.5824,"implementation,string,"
3182,8,1.3515,"bruteforcing,graphs,graph_traversal,"
3184,10,1.5846,"bfs,dfs,graphs,graph_traversal,"
3186,9,2.4429,"implementation,"
3187,10,1.5149,"bfs,dfs,graphs,graph_traversal,"
3190,12,2.5003,"data_structures,deque,implementation,queue,simulation,"
3192,13,2.92,"implementation,"
3193,12,2.973,"dp,implementation,simulation,"
3197,16,5.2342,"bfs,data_structures,disjoint_set,graphs,graph_traversal,"
3203,22,4.25,"exponentiation_by_squaring,implementation,math,parsing,simulation,string,"
3204,19,3.2353,"constructive,dfs,eulerian_path,graphs,graph_traversal,"
3213,7,3.7028,"greedy,math,"
3216,9,2.0638,"greedy,"
3221,12,1.5267,"ad_hoc,sorting,"
3226,5,2.155,"arithmetic,implementation,math,"
3228,11,1.2143,"backtracking,bruteforcing,"
3230,6,1.2033,"implementation,"
3231,7,2.5541,"implementation,"
3244,17,2.7647,"binary_search,dp,"
3254,7,2.961,"implementation,simulation,"
3256,10,3.0,
3257,13,4.9322,"dp,"
3258,8,2.7209,"bruteforcing,implementation,simulation,"
3265,15,3.15,"constructive,greedy,two_pointer,"
3266,12,1.6154,"dp,"
3273,8,2.8679,"sorting,two_pointer,"
3295,19,1.6415,"bipartite_matching,"
3300,14,3.9178,"dp,parsing,regex,string,"
3307,16,4.1373,"data_structures,geometry,math,stack,"
3319,23,4.4824,"cht,data_structures,dp,trees,"
3321,19,4.3854,"dp,greedy,sorting,sweeping,"
3323,22,5.2258,"convex_hull,data_structures,geometry,segtree,"
3343,12,5.9824,"bruteforcing,math,number_theory,"
3344,19,2.6492,"case_work,constructive,"
3345,18,3.1,"dp,"
3346,18,6.2593,"binary_search,data_structures,geometry,stack,"
3351,20,2.1064,"data_structures,smaller_to_larger,trees,"
3356,17,1.593,"kmp,string,"
3359,10,2.8434,"dp,"
3360,10,3.4769,"math,"
3362,15,1.7407,"data_structures,greedy,parametric_search,priority_queue,"
3363,10,2.84,"bruteforcing,implementation,"
3366,14,2.9143,"data_structures,greedy,"
3372,9,2.9842,"arbitrary_precision,dp,"
3391,19,5.5714,"bipartite_matching,"
3392,19,2.6157,"data_structures,segtree,sweeping,"
3405,16,3.6023,"bitmask,dp,dp_bitfield,graphs,"
3407,9,3.9653,"bruteforcing,dp,graphs,graph_traversal,string,"
3409,21,4.9778,"dp,dp_tree,parsing,string,trees,"
3421,24,5.0,"implementation,splay_tree,trees,"
3425,12,6.5286,"data_structures,implementation,stack,"
3429,17,3.3452,"data_structures,dp,segtree,"
3430,15,3.6811,"data_structures,greedy,priority_queue,tree_set,"
3442,16,2.6842,"geometry,"
3447,5,2.4251,"parsing,regex,string,"
3448,5,3.4798,"implementation,string,"
3449,4,1.3032,"string,"
3456,20,1.1667,"ad_hoc,euler_characteristic,geometry,math,"
3460,3,1.8324,"implementation,math,"
3462,15,1.9615,"combinatorics,math,"
3474,8,2.4541,"math,number_theory,"
3495,10,1.8509,"geometry,implementation,"
3498,19,4.4118,
3499,15,3.4167,"data_structures,graphs,graph_traversal,hash_set,implementation,trees,"
3501,19,2.1429,"greedy,math,number_theory,"
3518,7,2.9615,"implementation,parsing,string,"
3526,16,5.96,"bfs,graphs,graph_traversal,greedy,"
3541,9,2.9899,"binary_search,math,"
3543,23,1.1667,
3565,18,2.375,"dp,math,"
3566,5,3.9583,"arithmetic,implementation,math,"
3584,12,1.9422,"dfs,graphs,graph_traversal,lca,trees,"
3586,17,7.3333,"case_work,data_structures,implementation,math,parsing,stack,string,"
3593,19,2.5,
3595,4,2.3225,"bruteforcing,math,"
3596,19,2.9306,"game_theory,sprague_grundy,"
3598,18,2.5,"dijkstra,graphs,"
3611,24,3.5,"binary_search,flow,mfmc,parametric_search,"
3614,13,1.7917,"euclidean,math,number_theory,"
3621,10,2.6933,"greedy,math,"
3622,4,2.5673,"case_work,geometry,"
3640,19,2.827,"flow,mcmf,"
3641,18,7.7778,"combinatorics,implementation,math,"
3643,17,4.2143,"bitmask,bruteforcing,"
3644,14,1.9769,"arbitrary_precision,dp,"
3645,20,1.5185,
3648,18,3.7018,"2_sat,graphs,scc,"
3649,11,5.7844,"binary_search,sorting,two_pointer,"
3650,15,2.7692,"data_structures,hash_set,"
3651,16,5.9583,"binary_search,combinatorics,math,"
3652,11,1.1316,"math,recursion,"
3653,17,2.2202,"data_structures,segtree,"
3654,22,4.0789,"2_sat,graphs,scc,"
3655,11,1.55,"greedy,sorting,string,"
3656,21,2.4103,"flow,mfmc,"
3657,14,2.0,"constructive,floyd_warshall,graphs,"
3659,19,4.4286,"geometry,"
3660,20,2.6,"dijkstra,graphs,"
3661,13,2.1538,"greedy,sorting,"
3662,19,1.95,"data_structures,dp,greedy,priority_queue,sorting,"
3663,13,3.4141,"bruteforcing,greedy,"
3664,11,5.5556,"binary_search,"
3665,15,2.6719,"graphs,topological_sorting,"
3666,21,2.7652,"binary_search,flow,parametric_search,"
3671,12,2.0,"bruteforcing,combinatorics,math,number_theory,primality_test,sieve,"
3673,13,2.5198,"math,prefix_sum,"
3678,15,2.6122,"implementation,simulation,"
3679,17,4.0453,"convex_hull,geometry,sorting,"
3681,16,3.1724,"ad_hoc,parsing,string,"
3682,18,3.9254,"graphs,scc,"
3683,19,2.739,"bipartite_matching,"
3684,8,2.0714,"bruteforcing,"
3685,24,2.8696,"dp,slope_trick,"
3687,14,3.0205,"dp,greedy,"
3688,14,2.6667,"geometry,"
3689,13,1.5455,
3691,13,3.2927,"binary_search,data_structures,hash_set,"
3692,21,1.8727,"flow,"
3693,11,4.9167,"bruteforcing,"
3697,17,3.6104,"bfs,graphs,graph_traversal,"
3698,15,2.5,"dp,"
3699,6,1.4884,"implementation,math,"
3700,18,4.5556,"geometry,point_in_non_convex_polygon,sorting,"
3701,15,2.75,"backtracking,bruteforcing,implementation,"
3709,10,1.9573,"graphs,graph_traversal,implementation,simulation,"
3711,6,2.0154,"bruteforcing,math,number_theory,"
3713,18,2.0,"bipartite_matching,"
3719,21,16.0,"ad_hoc,backtracking,bruteforcing,case_work,greedy,implementation,"
3724,6,2.7045,"arbitrary_precision,bruteforcing,"
3734,16,7.0833,"ad_hoc,arbitrary_precision,math,number_theory,"
3745,14,2.6175,"binary_search,lis,"
3747,17,2.1294,"2_sat,graphs,scc,"
3751,13,3.3333,"backtracking,binary_search,precomputation,"
3752,22,1.9402,"euler_phi,linear_algebra,math,number_theory,"
3763,24,2.122,"backtracking,dancing_links,knuth_x,"
3769,20,2.3,"greedy,math,"
3770,16,2.6316,"data_structures,segtree,"
3778,4,2.0182,"implementation,string,"
3779,17,1.7518,"kmp,string,"
3780,16,4.1434,"data_structures,disjoint_set,"
3783,16,5.9399,"arbitrary_precision,binary_search,math,numerical_analysis,"
3805,12,2.5455,"bfs,graphs,graph_traversal,"
3806,13,2.8783,"greedy,"
3807,20,2.5745,"math,number_theory,"
3812,16,5.6667,"knapsack,"
3825,12,1.5303,"math,number_theory,primality_test,"
3826,11,1.6875,"bruteforcing,implementation,string,"
3827,16,2.28,"exponentiation_by_squaring,math,"
3828,16,2.2571,"bruteforcing,dp,gaussian_elimination,linear_algebra,math,"
3830,18,3.8281,"data_structures,disjoint_set,"
3837,19,6.6667,"data_structures,implementation,segtree,sweeping,"
3843,16,6.1667,"bruteforcing,geometry,math,"
3844,15,2.9259,"exponentiation_by_squaring,math,number_theory,primality_test,sieve,"
3845,5,1.7612,"sorting,sweeping,"
3857,18,1.0,"combinatorics,math,"
3860,17,6.4288,"bellman_ford,graphs,"
3863,5,1.874,"bruteforcing,case_work,implementation,"
3865,12,2.6667,"bfs,data_structures,dfs,graphs,graph_traversal,hash_set,parsing,string,"
3866,14,3.1875,"dp,greedy,"
3876,12,1.84,"bfs,data_structures,graphs,graph_traversal,hash_set,implementation,simulation,string,"
3878,19,3.6962,"convex_hull,geometry,line_intersection,point_in_convex_polygon,"
3881,16,1.3125,"geometry,math,"
3882,18,2.625,
3885,10,1.3585,"implementation,"
3889,16,2.0,
3895,16,1.8962,"data_structures,dp,math,number_theory,segtree,"
3896,10,1.5848,"math,number_theory,primality_test,sieve,"
3903,22,2.9667,"binary_search,geometry,half_plane_intersection,"
3907,21,7.9091,"bfs,graphs,graph_traversal,implementation,mitm,"
3908,13,1.6366,"dp,math,number_theory,primality_test,sieve,"
3910,13,2.7143,"backtracking,graphs,graph_traversal,"
3923,9,1.3158,"bruteforcing,math,sorting,"
3925,8,1.125,"bitmask,implementation,math,"
3933,11,1.8065,"bruteforcing,dp,"
3935,17,1.0,"data_structures,dp,hash_set,"
3943,4,2.3408,"implementation,simulation,"
3944,9,2.4757,"math,number_theory,"
3946,18,2.2026,"dp,math,probability,"
3948,16,1.4965,"combinatorics,dp,math,"
3954,15,8.7733,"data_structures,implementation,simulation,stack,"
3955,16,4.6185,"extended_euclidean,math,number_theory,"
3958,15,2.1429,"dp,math,"
3959,16,2.9155,"geometry,math,physics,"
3961,9,1.377,
3964,14,5.4545,"math,number_theory,primality_test,sieve,"
3967,11,1.9073,"backtracking,implementation,"
3970,23,4.55,"convex_hull,geometry,"
3973,14,3.0847,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
3976,9,1.1441,"dp,"
3977,17,2.9449,"graphs,scc,"
3980,11,2.2878,"backtracking,bruteforcing,"
3981,13,2.4242,"calculus,linear_algebra,math,"
3985,5,1.9382,"implementation,simulation,"
3986,7,1.8078,"data_structures,stack,"
3987,10,4.8231,"graphs,graph_traversal,implementation,simulation,"
3988,17,2.4248,"data_structures,deque,priority_queue,sliding_window,sorting,"
3989,16,2.25,"exponentiation_by_squaring,math,"
3990,22,3.449,"data_structures,math,segtree,"
3991,8,1.5509,"constructive,implementation,"
3995,18,3.68,"backtracking,implementation,"
3996,12,3.2564,
3997,15,2.19,"bitmask,prefix_sum,"
3998,24,6.2273,"dp,"
3999,20,1.7632,"ad_hoc,case_work,constructive,"
4001,22,4.2549,"binary_search,graphs,graph_traversal,prefix_sum,"
4002,20,3.0036,"data_structures,priority_queue,smaller_to_larger,trees,"
4003,22,3.75,"dp,greedy,"
4004,26,4.525,"data_structures,implementation,priority_queue,segtree,sweeping,"
4005,21,3.0278,"data_structures,disjoint_set,graphs,graph_traversal,math,"
4006,20,2.375,"coordinate_compression,dijkstra,geometry,graphs,sweeping,"
4008,21,2.7656,"cht,dp,"
4009,24,3.4746,"case_work,dp,dp_tree,trees,"
4010,23,4.2581,"geometry,math,sweeping,"
4011,22,2.3554,"dp,prefix_sum,"
4012,22,3.6575,"data_structures,greedy,sparse_table,tree_set,"
4013,19,4.0484,"dp,graphs,scc,topological_sorting,"
4014,19,1.7778,"constructive,data_structures,disjoint_set,graphs,greedy,mst,"
4015,16,1.4,"dp,"
4016,17,2.1286,"dp,dp_tree,greedy,trees,"
4017,18,4.48,"bitmask,dp,dp_bitfield,"
4029,13,4.3333,"bruteforcing,greedy,"
4030,9,2.6716,"binary_search,math,"
4044,14,1.75,"bruteforcing,dp,"
4049,16,3.7778,"euclidean,implementation,math,number_theory,"
4055,11,5.1573,"bruteforcing,greedy,sorting,"
4056,12,4.3691,"backtracking,"
4074,12,1.2,"dp,string,"
4083,16,1.5556,"math,number_theory,"
4084,3,1.2871,"arithmetic,implementation,math,simulation,"
4090,11,2.7069,"bruteforcing,implementation,precomputation,"
4092,18,2.7,"bitmask,combinatorics,dp,math,"
4095,12,2.4335,"dp,"
4096,7,1.8175,"bruteforcing,string,"
4097,9,2.1586,"dp,"
4101,1,1.9262,"implementation,"
4105,10,4.0392,"geometry,math,"
4108,6,1.609,"implementation,"
4110,15,2.7,"geometry,"
4134,7,3.8472,"bruteforcing,math,number_theory,primality_test,"
4148,13,1.5556,"dp,game_theory,"
4149,20,6.5619,"miller_rabin,pollard_rho,number_theory,math,primality_test,"
4150,5,1.7668,"arbitrary_precision,"
4153,3,1.9634,"geometry,math,pythagoras,"
4159,7,2.5243,"sorting,"
4160,16,3.6304,"data_structures,hash_set,mitm,"
4161,15,5.7895,"ad_hoc,constructive,math,"
4179,12,4.8044,"bfs,graphs,graph_traversal,"
4195,14,3.8282,"data_structures,disjoint_set,hash_set,"
4196,17,3.3339,"graphs,scc,topological_sorting,"
4198,15,4.25,"dp,"
4205,19,3.4,"bitmask,dp,dp_bitfield,"
4206,21,3.68,"dp,kmp,string,"
4210,25,2.7143,"dp,geometry,"
4211,24,6.9333,"binary_search,data_structures,implementation,segtree,"
4212,26,2.0,"dijkstra,geometry,geometry_3d,graphs,"
4213,19,3.0811,"dp,sorting,"
4215,21,3.5294,"constructive,greedy,"
4217,15,4.189,"bfs,graphs,graph_traversal,"
4218,25,1.6667,"circulation,flow,mcmf,"
4219,18,5.3,"implementation,prefix_sum,"
4224,18,7.0645,
4225,18,4.7044,"convex_hull,geometry,"
4230,19,5.6494,"2_sat,graphs,scc,"
4233,11,2.0653,"exponentiation_by_squaring,flt,math,number_theory,primality_test,"
4237,12,1.9091,"ad_hoc,greedy,"
4241,14,2.6818,"backtracking,implementation,math,number_theory,primality_test,sieve,"
4243,18,3.0278,"dp,"
4256,14,1.7847,"divide_and_conquer,recursion,trees,"
4257,13,1.2308,"combinatorics,math,trees,"
4276,13,1.6964,"math,"
4299,2,3.3809,"arithmetic,math,"
4305,17,2.6375,"graphs,scc,"
4307,10,2.0755,"ad_hoc,"
4312,8,1.7681,"arbitrary_precision,math,"
4315,16,2.3284,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
4320,9,5.6118,"math,"
4328,5,2.0805,"arbitrary_precision,arithmetic,math,"
4335,6,3.2713,"implementation,"
4341,18,4.7551,"case_work,implementation,math,parsing,string,"
4342,14,3.0894,"euclidean,game_theory,math,number_theory,"
4344,5,2.4863,"arithmetic,math,"
4348,19,3.7423,"bitmask,dp,dp_bitfield,"
4354,16,3.0339,"kmp,string,"
4355,15,3.6842,"euler_phi,math,number_theory,"
4357,20,2.1716,"discrete_log,flt,math,mitm,number_theory,"
4358,9,2.7624,"data_structures,hash_set,string,tree_set,"
4370,12,2.4351,"game_theory,"
4373,15,5.0357,"data_structures,two_pointer,"
4374,9,3.0,"data_structures,hash_set,parsing,string,"
4375,8,3.0634,"bruteforcing,math,number_theory,"
4378,6,4.6979,"ad_hoc,implementation,string,"
4379,12,10.5455,"arbitrary_precision,math,"
4383,6,4.059,"implementation,"
4384,15,4.4276,"dp,knapsack,"
4386,13,1.7164,"graphs,mst,"
4388,3,2.4131,"arithmetic,implementation,math,"
4396,7,3.3193,"implementation,"
4399,15,5.3333,"bruteforcing,implementation,string,"
4419,11,4.2906,"implementation,simulation,"
4435,3,1.7329,"arithmetic,implementation,math,"
4436,4,2.1812,"bruteforcing,math,"
4438,17,2.8,"sorting,sweeping,"
4442,16,2.0442,"data_structures,segtree,"
4446,6,3.5474,"implementation,string,"
4447,4,1.8479,"implementation,string,"
4454,9,4.027,"binary_search,parametric_search,"
4457,13,1.8333,"dp,"
4458,3,1.962,"implementation,string,"
4461,12,3.1765,"binary_search,bruteforcing,math,parametric_search,"
4463,18,4.0469,"implementation,math,number_theory,pollard_rho,precomputation,primality_test,"
4470,2,1.6342,"implementation,string,"
4485,12,1.96,"dijkstra,graphs,"
4493,3,1.5129,"implementation,"
4503,17,4.2,"0_1_bfs,bitmask,dijkstra,graphs,"
4504,3,1.8663,"arithmetic,math,"
4507,14,4.3333,"dp,"
4530,10,3.2,"implementation,math,number_theory,primality_test,sieve,"
4539,5,1.3839,"arithmetic,implementation,math,"
4563,11,1.3333,"math,number_theory,"
4564,4,1.3899,"implementation,math,"
4574,15,2.1818,"backtracking,implementation,"
4577,13,3.6192,"implementation,simulation,"
4583,4,1.6311,"implementation,string,"
4587,10,2.6835,"bruteforcing,euclidean,implementation,math,number_theory,simulation,"
4592,4,1.483,"implementation,"
4597,4,1.2569,"implementation,string,"
4600,10,1.3684,"implementation,"
4619,3,1.6785,"bruteforcing,math,"
4626,8,1.5217,"math,number_theory,"
4627,19,2.6585,"flow,"
4645,18,6.7333,"divide_and_conquer,dp,recursion,"
4658,11,1.6923,"backtracking,bruteforcing,"
4659,6,2.0208,"implementation,string,"
4673,6,2.0548,"bruteforcing,implementation,math,"
4690,3,2.5504,"bruteforcing,implementation,math,"
4703,16,9.75,"constructive,math,number_theory,"
4706,3,1.2153,"arithmetic,math,"
4716,15,3.9263,"greedy,sorting,"
4732,5,1.4403,"implementation,string,"
4740,3,1.604,"implementation,string,"
4752,16,3.8438,"parsing,string,"
4766,3,1.3928,"arithmetic,math,"
4771,7,5.0,"geometry,"
4779,8,2.2036,"divide_and_conquer,recursion,"
4781,12,4.3761,"dp,knapsack,"
4782,14,5.0857,"bruteforcing,math,"
4792,18,2.6207,"data_structures,disjoint_set,graphs,mst,"
4796,5,2.5416,"greedy,math,"
4797,14,3.0,"data_structures,implementation,parsing,stack,string,"
4798,20,11.0588,"extended_euclidean,math,number_theory,primality_test,sieve,"
4800,17,1.8333,"bitmask,bruteforcing,dp,dp_bitfield,"
4802,20,6.0,"ad_hoc,dp,dp_tree,implementation,parsing,string,trees,"
4803,12,3.1362,"data_structures,dfs,disjoint_set,graphs,graph_traversal,trees,"
4806,3,1.561,"implementation,"
4811,11,1.4859,"dp,math,"
4817,15,2.5294,"parsing,string,"
4821,6,2.7787,"implementation,parsing,string,"
4822,14,2.9091,"backtracking,bruteforcing,data_structures,hash_set,implementation,sorting,string,"
4836,7,3.2927,"implementation,parsing,string,"
4839,7,1.6038,"implementation,math,number_theory,primality_test,"
4848,9,1.4795,"data_structures,dp,hash_set,string,"
4862,18,2.9184,"euler_phi,exponentiation_by_squaring,math,number_theory,"
4880,3,1.6672,"arithmetic,math,"
4881,6,2.7041,"bruteforcing,data_structures,hash_set,implementation,"
4882,13,2.4028,"data_structures,stack,trees,"
4883,10,3.8957,"dp,"
4884,6,3.6568,"arithmetic,math,"
4888,15,3.0,"bruteforcing,geometry,line_intersection,tsp,"
4889,10,2.1475,"data_structures,greedy,stack,string,"
4892,3,1.6646,"arithmetic,implementation,math,"
4900,8,2.2747,"implementation,string,"
4902,14,4.2714,"bruteforcing,implementation,prefix_sum,"
4907,13,2.0333,"bitmask,divide_and_conquer,math,"
4913,12,6.0083,"math,number_theory,prefix_sum,primality_test,sieve,"
4920,11,4.4314,"bruteforcing,implementation,"
4921,7,2.4941,"data_structures,implementation,"
4924,16,2.3462,"dp,math,number_theory,prefix_sum,primality_test,sieve,"
4929,9,2.5497,"implementation,"
4933,14,2.9444,"data_structures,stack,trees,"
4948,9,2.6204,"math,number_theory,primality_test,sieve,"
4949,7,3.0859,"data_structures,stack,string,"
4950,14,1.6154,"backtracking,bfs,bruteforcing,dfs,graphs,graph_traversal,implementation,simulation,"
4963,9,2.0286,"graphs,graph_traversal,bfs,dfs,"
4964,11,2.087,"backtracking,bruteforcing,math,string,"
4969,10,1.25,"math,number_theory,primality_test,sieve,"
4970,12,2.2414,"bruteforcing,data_structures,implementation,parsing,recursion,stack,string,"
4991,15,3.2427,"bfs,bitmask,bruteforcing,graphs,graph_traversal,"
4994,13,2.0,"bfs,graphs,graph_traversal,math,"
4995,19,2.4242,"geometry,"
4998,4,1.7792,"arithmetic,implementation,math,simulation,"
4999,1,1.5803,"implementation,string,"
5000,19,1.786,"data_structures,math,segtree,"
5002,9,2.2376,"greedy,implementation,"
5004,26,1.8889,"bitmask,dp,dp_bitfield,floyd_warshall,graphs,"
