,Unnamed: 0.1,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags
2337,2337,5180,피자!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '피자!', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Pizza!', 'isOriginal': True}]",True,12,13,False,1.8333,True,"ad_hoc,bruteforcing,geometry,"
2338,2338,5186,파티를 열어라!!!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '파티를 열어라!!!', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Party!', 'isOriginal': True}]",True,30,10,False,2.9667,True,"greedy,sorting,"
2339,2339,5211,가단조와 다장조,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가단조와 다장조', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'LJESTVICA', 'isOriginal': True}]",True,435,5,False,3.6506,True,"implementation,string,"
2340,2340,5212,지구 온난화,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지구 온난화', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'ARHIPELAG', 'isOriginal': True}]",True,1679,9,False,1.8106,True,"implementation,simulation,"
2341,2341,5213,과외맨,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '과외맨', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'TOTEM', 'isOriginal': True}]",True,569,14,False,4.8225,True,"bfs,graphs,graph_traversal,implementation,"
2342,2342,5214,환승,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '환승', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'HIPERCIJEVI', 'isOriginal': True}]",True,1630,14,False,3.6975,True,"bfs,graphs,graph_traversal,"
2343,2343,5215,로테이트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '로테이트', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'ROTIRAJ', 'isOriginal': True}]",True,8,22,False,3.125,True,"ad_hoc,data_structures,"
2344,2344,5217,쌍의 합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '쌍의 합', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Sum of Pairs', 'isOriginal': True}]",True,2393,3,False,1.7217,True,"implementation,"
2345,2345,5218,알파벳 거리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '알파벳 거리', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Alphabet Distances', 'isOriginal': True}]",True,3786,4,False,1.5259,True,"implementation,math,string,"
2346,2346,5250,최단 경로들,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '최단 경로들', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Shortest paths', 'isOriginal': True}]",True,128,23,False,4.8828,True,"data_structures,dijkstra,graphs,lazyprop,segtree,trees,"
2347,2347,5337,웰컴,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '웰컴', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Welcome', 'isOriginal': True}]",True,13700,1,False,1.4081,True,"implementation,"
2348,2348,5338,마이크로소프트 로고,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '마이크로소프트 로고', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Microsoft Logo', 'isOriginal': True}]",True,15966,1,False,1.258,True,"implementation,"
2349,2349,5339,콜센터,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '콜센터', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Call For Help', 'isOriginal': True}]",True,11637,1,False,1.4839,True,"implementation,"
2350,2350,5354,J박스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'J박스', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'J Box', 'isOriginal': True}]",True,2701,3,False,2.318,True,"implementation,"
2351,2351,5355,화성 수학,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '화성 수학', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Math', 'isOriginal': True}]",True,6255,4,False,1.7333,True,"arithmetic,implementation,math,"
2352,2352,5361,전투 드로이드 가격,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전투 드로이드 가격', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Battle Droid Expenses', 'isOriginal': True}]",True,2842,3,False,1.4215,True,"arithmetic,math,"
2353,2353,5363,요다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '요다', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Yoda Talk', 'isOriginal': True}]",True,1332,4,False,1.3626,True,"implementation,string,"
2354,2354,5372,나쁜 과학자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나쁜 과학자', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Bad Scientist', 'isOriginal': True}]",True,30,17,False,3.4333,True,"backtracking,bruteforcing,dfs,graphs,graph_traversal,"
2355,2355,5373,큐빙,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '큐빙', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cubing', 'isOriginal': True}]",True,3475,16,False,2.598,True,"implementation,simulation,"
2356,2356,5374,올바른 바이너리 문자열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '올바른 바이너리 문자열', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Digital Transmission', 'isOriginal': True}]",True,3,17,False,3.0,True,"greedy,"
2357,2357,5375,공책 구매,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공책 구매', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Extreme Shopping', 'isOriginal': True}]",True,64,16,False,3.0938,True,"dp,greedy,"
2358,2358,5376,소수를 분수로,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Float to Fraction', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '소수를 분수로', 'isOriginal': False}]",True,478,10,False,3.0209,True,"euclidean,math,number_theory,parsing,string,"
2359,2359,5377,승혁이의 과외돌이네 집 탈출하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '승혁이의 과외돌이네 집 탈출하기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Gunslinger', 'isOriginal': True}]",True,37,21,False,6.9189,True,"convex_hull,geometry,point_in_convex_polygon,"
2360,2360,5383,안녕! 난 루피! 장래에 해적왕이 될 사내다!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '안녕! 난 루피! 장래에 해적왕이 될 사내다!', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Find the Treasure', 'isOriginal': True}]",True,12,24,False,5.9167,True,"binary_search,convex_hull,duality,geometry,half_plane_intersection,point_in_convex_polygon,"
2361,2361,5386,금화 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '금화 게임', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Doubloon Game', 'isOriginal': True}]",True,201,17,False,1.6965,True,"game_theory,sprague_grundy,"
2362,2362,5389,제곱근 작도,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '제곱근 작도', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Treasure Map', 'isOriginal': True}]",True,86,10,False,3.2442,True,"bruteforcing,math,number_theory,"
2363,2363,5393,콜라츠,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '콜라츠', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Collatz', 'isOriginal': True}]",True,104,8,False,2.8846,True,"math,"
2364,2364,5394,시계,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시계', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Clocks', 'isOriginal': True}]",True,7,24,False,10.4286,True,"binary_search,case_work,geometry,"
2365,2365,5397,키로거,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '키로거', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Keylogger', 'isOriginal': True}]",True,9425,9,False,3.8125,True,"data_structures,linked_list,stack,"
2366,2366,5398,틀렸습니다,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Wrong Answer', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '틀렸습니다', 'isOriginal': False}]",True,173,20,False,2.4335,True,"bipartite_matching,"
2367,2367,5405,프랙탈 거리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '프랙탈 거리', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Fractal Streets', 'isOriginal': True}]",True,21,13,False,3.0,True,"divide_and_conquer,recursion,"
2368,2368,5419,북서풍,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '북서풍', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'North-Western Winds', 'isOriginal': True}]",True,1417,17,False,2.9379,True,"coordinate_compression,data_structures,segtree,sweeping,"
2369,2369,5424,천하제일 게임 대회,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '천하제일 게임 대회', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Chess Competition', 'isOriginal': True}]",True,61,21,False,2.459,True,"flow,graphs,"
2370,2370,5425,자리합,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '자리합', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Digit Sum', 'isOriginal': True}]",True,292,15,False,2.4212,True,"math,"
2371,2371,5426,비밀 편지,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '비밀 편지', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Encoded Message', 'isOriginal': True}]",True,685,6,False,1.3723,True,"implementation,math,string,"
2372,2372,5427,불,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '불', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Fire', 'isOriginal': True}]",True,6094,12,False,4.1081,True,"bfs,graphs,graph_traversal,"
2373,2373,5430,AC,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'AC', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Integer Lists', 'isOriginal': True}]",True,19015,11,False,5.0037,True,"deque,parsing,implementation,string,data_structures,"
2374,2374,5431,책 쌓기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '책 쌓기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'John’s Book Stack', 'isOriginal': True}]",True,60,13,False,2.5833,True,
2375,2375,5444,시리얼 넘버,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시리얼 넘버', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Serial Numbers', 'isOriginal': True}]",True,81,16,False,2.6173,True,"dp,knapsack,sliding_window,"
2376,2376,5446,용량 부족,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '용량 부족', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Great Cleanup', 'isOriginal': True}]",True,339,18,False,2.7788,True,"data_structures,string,trees,trie,"
2377,2377,5460,양궁,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '양궁', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Archery', 'isOriginal': True}]",True,11,28,False,1.4545,True,"ad_hoc,binary_search,data_structures,greedy,segtree,"
2378,2378,5461,고용,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고용', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Hiring', 'isOriginal': True}]",True,95,18,False,4.8421,True,"data_structures,greedy,priority_queue,segtree,sorting,"
2379,2379,5463,건포도,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '건포도', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Raisins', 'isOriginal': True}]",True,223,14,False,1.722,True,"dp,prefix_sum,"
2380,2380,5464,주차장,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Garage', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '주차장', 'isOriginal': False}]",True,459,9,False,1.7669,True,"data_structures,implementation,priority_queue,queue,simulation,"
2381,2381,5465,곰돌이,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Mecho', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '곰돌이', 'isOriginal': False}]",True,180,15,False,5.0944,True,"bfs,binary_search,graphs,graph_traversal,"
2382,2382,5466,상인,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '상인', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Salesman', 'isOriginal': True}]",True,133,22,False,3.5113,True,"data_structures,dp,greedy,segtree,"
2383,2383,5470,균형잡힌 직선형 정원,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '균형잡힌 직선형 정원', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Linear Garden', 'isOriginal': True}]",True,49,19,False,1.8571,True,"case_work,dp,math,"
2384,2384,5476,장난감 동물,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '장난감 동물', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'PAIRS', 'isOriginal': True}]",True,19,21,False,3.2632,True,"binary_search,data_structures,segtree,"
2385,2385,5477,마라톤 훈련 방해하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '마라톤 훈련 방해하기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'TRAINING', 'isOriginal': True}]",True,25,23,False,2.0,True,"bitmask,cactus,dfs,dp,dp_bitfield,dp_tree,general_matching,graphs,graph_traversal,lca,trees,"
2386,2386,5480,전함,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전함', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Battleship', 'isOriginal': True}]",True,184,20,False,4.5326,True,"coordinate_compression,data_structures,offline_queries,segtree,"
2387,2387,5484,정원,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정원', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Garden', 'isOriginal': True}]",True,66,19,False,2.9697,True,"dp,prefix_sum,two_pointer,"
2388,2388,5485,평균값 수열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '평균값 수열', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Mean Sequence', 'isOriginal': True}]",True,170,14,False,3.3,True,"ad_hoc,math,"
2389,2389,5502,팰린드롬,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팰린드롬', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Palindrome', 'isOriginal': True}]",True,524,13,False,1.9733,True,"dp,"
2390,2390,5519,소수방진,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '소수방진', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Primes', 'isOriginal': True}]",True,8,20,False,2.375,True,"backtracking,"
2391,2391,5522,카드 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '카드 게임', 'isOriginal': False}, {'language': 'ja', 'languageDisplayName': 'ja', 'title': 'カードゲーム (Card Game)', 'isOriginal': True}]",True,12582,1,False,1.1958,True,"arithmetic,math,"
2392,2392,5523,경기 결과,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '경기 결과', 'isOriginal': False}, {'language': 'ja', 'languageDisplayName': 'ja', 'title': '対戦結果', 'isOriginal': True}]",True,2719,3,False,1.4193,True,"implementation,"
2393,2393,5524,입실 관리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '입실 관리', 'isOriginal': False}, {'language': 'ja', 'languageDisplayName': 'ja', 'title': '入室管理 (Record)', 'isOriginal': True}]",True,3820,2,False,1.2325,True,"string,"
2394,2394,5525,IOIOI,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'IOIOI', 'isOriginal': False}, {'language': 'ja', 'languageDisplayName': 'ja', 'title': 'IOIOI (IOIOI)', 'isOriginal': True}]",True,6777,10,False,3.3063,True,"string,"
2395,2395,5527,전구 장식,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전구 장식', 'isOriginal': False}, {'language': 'ja', 'languageDisplayName': 'ja', 'title': '電飾 (Illumination)', 'isOriginal': True}]",True,281,12,False,2.1744,True,"ad_hoc,"
2396,2396,5528,달려라 IOI 열차,"[{'language': 'ja', 'languageDisplayName': 'ja', 'title': 'IOI 列車で行こう (Take the ‘IOI’ train)', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '달려라 IOI 열차', 'isOriginal': False}]",True,91,16,False,3.3956,True,"dp,"
